POI_ID;ADDRESS;"﻿""DESCRIPTION""";NAME;GeoJSON;geo_point_2d
4694;234 BROCK ST;Community Service;KINGSTON YOUTH SHELTER;"{""type"": ""Point"", ""coordinates"": [-76.48799406300633, 44.23136689042621]}";44.2313668904,-76.487994063
4695;82 Sydenham St;Community Service;AUTISM ONTARIO KINGSTON CHAPTER;"{""type"": ""Point"", ""coordinates"": [-76.48808897721105, 44.23002300610795]}";44.2300230061,-76.4880889772
4698;720 Progress Ave;Community Service;HEART & STROKE FOUNDATION KINGSTON OFFICE;"{""type"": ""Point"", ""coordinates"": [-76.57169542356844, 44.24692785598089]}";44.246927856,-76.5716954236
4699;965 Milford Dr;Community Service;DAWN HOUSE;"{""type"": ""Point"", ""coordinates"": [-76.5888838802429, 44.25255584134762]}";44.2525558413,-76.5888838802
4687;308 Wellington St;Community Service;ARTHRITIS SOCIETY KINGSTON DIVISION;"{""type"": ""Point"", ""coordinates"": [-76.48159732848978, 44.23532155219629]}";44.2353215522,-76.4815973285
4593;137 RESOURCE RD;Trail Access;CATARAQUI ESTATES BP TRAIL ACCESS;"{""type"": ""Point"", ""coordinates"": [-76.56404689404103, 44.27520164759067]}";44.2752016476,-76.564046894
3692;10 RIVER ST;Trailhead & Parking;WATERFRONT TRAILTRAILHEAD - RIVER ST;"{""type"": ""Point"", ""coordinates"": [-76.48012430914471, 44.244261951244155]}";44.2442619512,-76.4801243091
4645;POINT CR;Open Space;LAKE STREET OPEN SPACE;"{""type"": ""Point"", ""coordinates"": [-76.56622566985477, 44.210198771485885]}";44.2101987715,-76.5662256699
4701;1300 Bath Rd;Community Service;BIG BROTHERS BIG SISTERS KFLA;"{""type"": ""Point"", ""coordinates"": [-76.54744535655365, 44.23956251684651]}";44.2395625168,-76.5474453566
4706;2485 PRINCESS ST;Retirement Residence;ROYALE PLACE RETIREMENT RESIDENCE;"{""type"": ""Point"", ""coordinates"": [-76.56600218018872, 44.25780652659951]}";44.2578065266,-76.5660021802
4605;40 COMPTON ST;Playground;HEADWAY PARK SWINGSET;"{""type"": ""Point"", ""coordinates"": [-76.48843551604702, 44.26312333484989]}";44.2631233348,-76.488435516
4607;61-71 COMPTON ST;;61-71 COMPTON ST PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.49042385064857, 44.26489884887005]}";44.2648988489,-76.4904238506
4641;346 COLLEGE ST;Basketball Court;COMPTON PARK BASKETBALL COURT;"{""type"": ""Point"", ""coordinates"": [-76.51074685817905, 44.23523860271721]}";44.2352386027,-76.5107468582
4658;797 PRINCESS ST;Health Centre;KINGSTON FAMILY HEALTH TEAM;"{""type"": ""Point"", ""coordinates"": [-76.50697915835447, 44.23960248356654]}";44.2396024836,-76.5069791584
4660;496 DISCOVERY DR;Health Centre;GREENWOOD MEDICAL CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.44373158542176, 44.27436802664781]}";44.2743680266,-76.4437315854
4607;731 MONTREAL ST;Pickleball Court;BELLE PARK PICKLEBALL COURT;"{""type"": ""Point"", ""coordinates"": [-76.48352169826389, 44.25253325127269]}";44.2525332513,-76.4835216983
4667;540 ARMSTRONG RD;Health Centre;MEADOWBROOK FAMILY MEDICINE;"{""type"": ""Point"", ""coordinates"": [-76.5416533685549, 44.24008971965734]}";44.2400897197,-76.5416533686
4652;945 GARDINERS RD;Health Centre;FAMILY MEDICAL URGENT CARE CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.57137132488985, 44.255647239238534]}";44.2556472392,-76.5713713249
4674;345 BAGOT ST;Community Service;KINGSTON COMMUNITY LEGAL CLINIC;"{""type"": ""Point"", ""coordinates"": [-76.4836068536024, 44.23384163063041]}";44.2338416306,-76.4836068536
4685;771 MONTREAL ST;Community Service;JOHN HOWARD SOCIETY OF KINGSTON;"{""type"": ""Point"", ""coordinates"": [-76.48478424752591, 44.252180534631464]}";44.2521805346,-76.4847842475
4600;732 NEWMARKET LN;Parkette;NEWMARKET LANE PARKETTE;"{""type"": ""Point"", ""coordinates"": [-76.47913699437504, 44.25879949565066]}";44.2587994957,-76.4791369944
1967;685 BROCK ST;Drink Fountain;CHURCHILL PARK DRINKING FOUNTAIN;"{""type"": ""Point"", ""coordinates"": [-76.50768007166015, 44.233180075851365]}";44.2331800759,-76.5076800717
786;77 MACCAULEY ST;Education Facility;RIDEAU HEIGHTS PUBLIC SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.4818630340877, 44.2652207478215]}";44.2652207478,-76.4818630341
979;2 MAIN ST;Park;BARRIEFIELD ROCK GARDEN PARK;"{""type"": ""Point"", ""coordinates"": [-76.46184735145982, 44.23900893257922]}";44.2390089326,-76.4618473515
1026;715 TRUMAN DR;Park;HILLVIEW PARK;"{""type"": ""Point"", ""coordinates"": [-76.59948252952344, 44.24603153236437]}";44.2460315324,-76.5994825295
1076;805 CASTELL RD;Park;CASTELL PARK;"{""type"": ""Point"", ""coordinates"": [-76.57549896989525, 44.23469926618062]}";44.2346992662,-76.5754989699
1093;160 JAMES ST;Park;GREEN BAY OPEN SPACE (CFB);"{""type"": ""Point"", ""coordinates"": [-76.46698547891296, 44.23911710958462]}";44.2391171096,-76.4669854789
1109;480 MCCULLOUGH PARK DR;Park;MCCULLOUGH PARK (WEST);"{""type"": ""Point"", ""coordinates"": [-76.62655392379175, 44.23416628941722]}";44.2341662894,-76.6265539238
152;2991 2 HWY;Basketball;GRASS CREEK PARK BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.3105072550423, 44.29196400550456]}";44.2919640055,-76.310507255
4628;33 BAGOT ST;Washroom (W);CITY PARK - RECREATION FIELD HOUSE WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.48883227806921, 44.22612072180994]}";44.2261207218,-76.4888322781
4656;175 PRINCESS ST;Health Centre;CDK FAMILY MEDICINE & WALK-IN CLINIC;"{""type"": ""Point"", ""coordinates"": [-76.48481659352137, 44.23224951795991]}";44.232249518,-76.4848165935
4661;1218 HWY 15;Health Centre;GOOD DOCTORS WALK IN CLINIC;"{""type"": ""Point"", ""coordinates"": [-76.45144864233193, 44.27050681536326]}";44.2705068154,-76.4514486423
853;151 ORDNANCE ST;Historic Site;SKELETON PARK CEMETERY - MCBURNEY PARK;"{""type"": ""Point"", ""coordinates"": [-76.4881870458453, 44.235690982751]}";44.2356909828,-76.4881870458
291;33 BAGOT ST;Fountain;CITY PARK FOUNTAIN;"{""type"": ""Point"", ""coordinates"": [-76.48791471711877, 44.22662556632867]}";44.2266255663,-76.4879147171
75;1280 COVERDALE DR;Monument;ROTARY CENTENNIAL;"{""type"": ""Point"", ""coordinates"": [-76.6059512911641, 44.23808592170635]}";44.2380859217,-76.6059512912
94;33 BAGOT ST;Monument;CITY PARK HERITAGE PLAQUE;"{""type"": ""Point"", ""coordinates"": [-76.48947136292738, 44.225183066577074]}";44.2251830666,-76.4894713629
120;1 THE TRAGICALLY HIP WY;Monument;FORT FRONTENAC HISTORIC PLAQUE;"{""type"": ""Point"", ""coordinates"": [-76.47915370519745, 44.23368446916103]}";44.2336844692,-76.4791537052
549;50 NEWCOURT PL;Soccer Field;NEWCOURT FIELDS;"{""type"": ""Point"", ""coordinates"": [-76.52865964020279, 44.22847941955844]}";44.2284794196,-76.5286596402
147;444 KINGSDALE AVE;Playground;MEADOWBROOK PARK PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.5445345443552, 44.2459131503631]}";44.2459131504,-76.5445345444
150;64 DRENNAN ST;Playground;STARR REID PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.48444026462073, 44.26047991507373]}";44.2604799151,-76.4844402646
174;715 TRUMAN DR;Playground;HILLVIEW PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.59961936826426, 44.24585475551949]}";44.2458547555,-76.5996193683
184;346 COLLEGE ST;Playground;COMPTON PARK SWINGSET 1;"{""type"": ""Point"", ""coordinates"": [-76.51106962662118, 44.234977920523306]}";44.2349779205,-76.5110696266
1068;151 ORDNANCE ST;Park;MCBURNEY PARK;"{""type"": ""Point"", ""coordinates"": [-76.48824487560088, 44.2356927212522]}";44.2356927213,-76.4882448756
1070;704 MILFORD DR;Park;ASHTON PARK;"{""type"": ""Point"", ""coordinates"": [-76.58126062568971, 44.24582103927119]}";44.2458210393,-76.5812606257
1092;13 BONNYCASTLE CRT;Park;BONNYCASTLE PARK;"{""type"": ""Point"", ""coordinates"": [-76.53048527564528, 44.23147446443201]}";44.2314744644,-76.5304852756
1095;56 FRANCIS ST;Park;PORTSMOUTH SOCCER FIELDS PARK;"{""type"": ""Point"", ""coordinates"": [-76.52232223216056, 44.22583607620622]}";44.2258360762,-76.5223222322
1102;755 BAYRIDGE DR;Park;BAYRIDGE PARK;"{""type"": ""Point"", ""coordinates"": [-76.59149811260144, 44.24781003464608]}";44.2478100346,-76.5914981126
1126;1211 PRINCE CHARLES DR;Park;JOHN GRASS CREEK PARK;"{""type"": ""Point"", ""coordinates"": [-76.60586903548854, 44.24618262141453]}";44.2461826214,-76.6058690355
217;53 FOURTH AVE;Playground;KIWANIS PARK PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.50019960744483, 44.24571301097813]}";44.245713011,-76.5001996074
128;1280 COVERDALE DR;Monument;H. ERLE ALLEN MEMORIAL;"{""type"": ""Point"", ""coordinates"": [-76.6055811976474, 44.238076329694465]}";44.2380763297,-76.6055811976
109;2 MAIN ST;Monument;THE OLD RED PATCH WAR MEMORIAL;"{""type"": ""Point"", ""coordinates"": [-76.46154809191037, 44.23905988449756]}";44.2390598845,-76.4615480919
2188;3766 HWY 15;Tennis Court;PITTSBURGH/JOYCEVILLE INSTITUTE TENNIS COURTS;"{""type"": ""Point"", ""coordinates"": [-76.35028254095542, 44.359156586945765]}";44.3591565869,-76.350282541
229;585 ROOSEVELT DR;Playground;AUDEN PARK PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.58648428550714, 44.23452116418598]}";44.2345211642,-76.5864842855
1013;346 COLLEGE ST;Park;COMPTON PARK CHANGER ROOM;"{""type"": ""Point"", ""coordinates"": [-76.51053492762155, 44.234591684606805]}";44.2345916846,-76.5105349276
1023;692 BAGOT ST;Park;MEGAFFIN PARK & COOK BROS YC;"{""type"": ""Point"", ""coordinates"": [-76.48693390230042, 44.242418815190305]}";44.2424188152,-76.4869339023
1030;8 RIVERSIDE DR;Park;MILTON LOOKOUT PARK;"{""type"": ""Point"", ""coordinates"": [-76.38310308628111, 44.256606725523156]}";44.2566067255,-76.3831030863
1890;2 NORTH ST;Parking Lot;DOUGLAS R. FLUHRER LOT;"{""type"": ""Point"", ""coordinates"": [-76.48062030228252, 44.23733494967443]}";44.2373349497,-76.4806203023
1039;710 MONA DR;Park;MONA LOOKOUT PARK;"{""type"": ""Point"", ""coordinates"": [-76.60180218523982, 44.24580710502496]}";44.245807105,-76.6018021852
347;1030 SUNNYSIDE RD;Baseball Field;CLOVERDALE PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.55029737135187, 44.27919917896099]}";44.279199179,-76.5502973714
564;;Village;BURKE SETTLEMENT;"{""type"": ""Point"", ""coordinates"": [-76.72216977228592, 44.86757599215711]}";44.8675759922,-76.7221697723
589;;Village;BURRIDGE;"{""type"": ""Point"", ""coordinates"": [-76.53832756561519, 44.65683538188745]}";44.6568353819,-76.5383275656
596;;Village;TINCAP;"{""type"": ""Point"", ""coordinates"": [-75.75601296853523, 44.61802951632302]}";44.6180295163,-75.7560129685
612;;Village;ZEALAND;"{""type"": ""Point"", ""coordinates"": [-76.61647438080843, 44.83532402420882]}";44.8353240242,-76.6164743808
617;;Village;GANANOQUE;"{""type"": ""Point"", ""coordinates"": [-76.16500977172112, 44.32903016672767]}";44.3290301667,-76.1650097717
630;;Village;MOUNT PLEASANT;"{""type"": ""Point"", ""coordinates"": [-77.0339465963395, 44.242778021078365]}";44.2427780211,-77.0339465963
647;;Village;BROCKVILLE;"{""type"": ""Point"", ""coordinates"": [-75.6850103022095, 44.590030195839915]}";44.5900301958,-75.6850103022
655;;Village;LYNDHURST;"{""type"": ""Point"", ""coordinates"": [-76.1240154075423, 44.55103169639684]}";44.5510316964,-76.1240154075
657;;Village;BISHOPS CORNER;"{""type"": ""Point"", ""coordinates"": [-77.16826539754292, 44.78532713536228]}";44.7853271354,-77.1682653975
662;;Village;ADOLPHUSTOWN;"{""type"": ""Point"", ""coordinates"": [-77.00292283835827, 44.06809774550257]}";44.0680977455,-77.0029228384
967;1340 BIRCHWOOD DR;Park;BIRCHWOOD PARK;"{""type"": ""Point"", ""coordinates"": [-76.57754506478284, 44.271435206581984]}";44.2714352066,-76.5775450648
907;954 HUDSON DR;Place of Worship;BAYRIDGE ALLIANCE CHURCH;"{""type"": ""Point"", ""coordinates"": [-76.58496864572614, 44.243696096621164]}";44.2436960966,-76.5849686457
1143;563 KINGSTON MILLS RD;Park;KINGSTON MILLS LOCKS (PARK);"{""type"": ""Point"", ""coordinates"": [-76.44482991360468, 44.291698447782366]}";44.2916984478,-76.4448299136
1162;1985 ROSEDALE DR;Park;ROSEDALE PARK;"{""type"": ""Point"", ""coordinates"": [-76.52280649414962, 44.31022264098773]}";44.310222641,-76.5228064941
1164;201 ARAGON RD;Park;CECIL & WILMA GRAHAM PARK;"{""type"": ""Point"", ""coordinates"": [-76.44457360635178, 44.312389671682304]}";44.3123896717,-76.4445736064
4672;559 BAGOT ST;Community Service;YOUTH DIVERSION;"{""type"": ""Point"", ""coordinates"": [-76.4844387773111, 44.23912821388499]}";44.2391282139,-76.4844387773
1696;535 UNION ST;Queen's University;RICHARDSON STADIUM;"{""type"": ""Point"", ""coordinates"": [-76.51631942105087, 44.227593244386085]}";44.2275932444,-76.5163194211
1705;17 KING ST W;Queen's University;WALDRON TOWER;"{""type"": ""Point"", ""coordinates"": [-76.4913707520008, 44.223156276308885]}";44.2231562763,-76.491370752
1746;2456 PRINCESS ST;Gallery;GLEBE ART STUDIO;"{""type"": ""Point"", ""coordinates"": [-76.56072712906429, 44.25853947259781]}";44.2585394726,-76.5607271291
4651;795 GARDINERS RD;Health Centre;MEDICAL TREE WALK-IN CLINIC;"{""type"": ""Point"", ""coordinates"": [-76.56907033925904, 44.25100528845127]}";44.2510052885,-76.5690703393
3941;;Communication Tower;FINDLAY STATION RD CELL TOWER;"{""type"": ""Point"", ""coordinates"": [-76.27305778855063, 44.33438482259986]}";44.3343848226,-76.2730577886
1489;2991 2 HWY;Beach;GRASS CREEK PARK BEACH;"{""type"": ""Point"", ""coordinates"": [-76.31006627820517, 44.29130585778122]}";44.2913058578,-76.3100662782
4733;1 BINNINGTON CRT;Human Society;THE KINGSTON HUMANE SOCIETY;"{""type"": ""Point"", ""coordinates"": [-76.52821654176688, 44.265078563688405]}";44.2650785637,-76.5282165418
4737;234 NORMAN ROGERS DR;Playground;ST. THOMAS MORE ELEMENTARY SCHOOL PLAYGROUND 3;"{""type"": ""Point"", ""coordinates"": [-76.52376860331428, 44.23374343223174]}";44.2337434322,-76.5237686033
4714;191 PORTSMOUTH AV;Sensory Garden;JOSEPH DOMINIK SENSORY GARDEN;"{""type"": ""Point"", ""coordinates"": [-76.52508175326385, 44.22722732291994]}";44.2272273229,-76.5250817533
4744;1 GRENVILLE CRES;Playground;GRENVILLE CRES PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.53126683555782, 44.240970809765265]}";44.2409708098,-76.5312668356
4745;85 GROSVENOR CRT;Playground;ONGWANADA BALSAM GROVE CENTRE  PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.53420022396233, 44.24774456870439]}";44.2477445687,-76.534200224
4109;HOWES RD;Solar Farm;HOWES RD SOLAR FARM;"{""type"": ""Point"", ""coordinates"": [-76.671018787764, 44.27094063720339]}";44.2709406372,-76.6710187878
2070;216 ONTARIO ST;Washroom;CITY HALL (MARKET WING WASHROOMS);"{""type"": ""Point"", ""coordinates"": [-76.480797631675, 44.23007133768633]}";44.2300713377,-76.4807976317
432;810 EDGAR ST;Basketball Court;TRILLIUM RIDGE PARK BASKETBALL COURT;"{""type"": ""Point"", ""coordinates"": [-76.5515120998972, 44.25186929397614]}";44.251869294,-76.5515120999
427;151 ORDNANCE ST;Basketball Court;MCBURNEY PARK BASKETBALL COURT;"{""type"": ""Point"", ""coordinates"": [-76.48809250802984, 44.23542133164739]}";44.2354213316,-76.488092508
1609;1805 2 HWY;Pickleball Court;MADOMA COMMUNITY CENTRE  PICKLEBALL COURT 1;"{""type"": ""Point"", ""coordinates"": [-76.37510793472171, 44.264826491843486]}";44.2648264918,-76.3751079347
4720;32 ADELAIDE ST;Baseball Field;FRONTENAC SCHOOL PARKETTE BASEBALL FIELD 2;"{""type"": ""Point"", ""coordinates"": [-76.49356676840429, 44.24091356490202]}";44.2409135649,-76.4935667684
4721;32 ADELAIDE ST;Baseball Field;FRONTENAC SCHOOL PARKETTE BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.49287994932025, 44.24066652054284]}";44.2406665205,-76.4928799493
804;1255 BIRCHWOOD DR;Education Facility;CATARAQUI WOODS ELEMENTARY SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.57977178570846, 44.26740211633525]}";44.2674021163,-76.5797717857
469;9 DE LA MERITE DR;Soccer Field;ROYAL MILITARY COLLEGE OF CANADA SOCCER FIELD;"{""type"": ""Point"", ""coordinates"": [-76.46560508708859, 44.23426294611976]}";44.2342629461,-76.4656050871
1721;28 DIVISION ST;Queen's University;SCHOOL OF KINESIOLOGY & HEALTH STUDIES;"{""type"": ""Point"", ""coordinates"": [-76.49337885898576, 44.22867774988591]}";44.2286777499,-76.493378859
3544;25 KING ST W;Queen's University;CANCER CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.49194838277882, 44.223026797350286]}";44.2230267974,-76.4919483828
3536;76 STUART ST;Queen's University;CONNELL WING;"{""type"": ""Point"", ""coordinates"": [-76.49344004737559, 44.22336889864639]}";44.2233688986,-76.4934400474
3532;76 STUART ST;Queen's University;FRASER- ARMSTRONG;"{""type"": ""Point"", ""coordinates"": [-76.49469521457297, 44.2232922126368]}";44.2232922126,-76.4946952146
118;370 KING ST;Monument;ATLANTIC SCULPTURE;"{""type"": ""Point"", ""coordinates"": [-76.50620966271372, 44.220022122426734]}";44.2200221224,-76.5062096627
3450;1550 PRINCESS ST;;AMBASSADOR CONFERENCE RESORT;"{""type"": ""Point"", ""coordinates"": [-76.53712035788222, 44.252328070005106]}";44.25232807,-76.5371203579
3504;2 FORT HENRY DR;Historic Site;FORT HENRY STOCKADE;"{""type"": ""Point"", ""coordinates"": [-76.4621395469542, 44.23314460156301]}";44.2331446016,-76.462139547
3483;1530 ROBINSON CT;;QUALITY INN & SUITES;"{""type"": ""Point"", ""coordinates"": [-76.56747812289157, 44.2823854076147]}";44.2823854076,-76.5674781229
1694;74 UNIVERSITY AVE;Queen's University;RICHARDSON HALL;"{""type"": ""Point"", ""coordinates"": [-76.49616841022419, 44.22685950982937]}";44.2268595098,-76.4961684102
1706;103 STUART ST;Queen's University;KINGSTON HALL;"{""type"": ""Point"", ""coordinates"": [-76.49481130149684, 44.225701363497336]}";44.2257013635,-76.4948113015
189;257 RIDEAU ST;Playground;257 RIDEAU ST PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.48265942708474, 44.2399965057448]}";44.2399965057,-76.4826594271
266;146 GUTHRIE DR;Playground;SNIDER PARK PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.48159494265309, 44.273151063378336]}";44.2731510634,-76.4815949427
4750;1810 Jade Ave;Swingset;Jade Ave Park Swingset;"{""type"": ""Point"", ""coordinates"": [-76.58105339411226, 44.27755484921176]}";44.2775548492,-76.5810533941
4743;480 PORTSMOUTH AVE;Skateboard Park;POLSON PARK SKATEBOARD PARK;"{""type"": ""Point"", ""coordinates"": [-76.52894561317815, 44.236681413228325]}";44.2366814132,-76.5289456132
838;1044 LANCASTER DR;Education Facility;MOTHER TERESA CATHOLIC SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.59786275891261, 44.25574387461947]}";44.2557438746,-76.5978627589
2013;1114 LEN BIRCHALL WY;Airport Terminal;KINGSTON AIRPORT TERMINAL;"{""type"": ""Point"", ""coordinates"": [-76.59764669061313, 44.21870857237296]}";44.2187085724,-76.5976466906
4071;31 HYPERION CT;Community Services;PATHWAYS FOR CHILDREN AND YOUTH;"{""type"": ""Point"", ""coordinates"": [-76.50868975240074, 44.258812064432654]}";44.2588120644,-76.5086897524
4091;4 CATARAQUI ST 109;Education Facility;LEAHURST COLLEGE;"{""type"": ""Point"", ""coordinates"": [-76.48062001385323, 44.2419379623535]}";44.2419379624,-76.4806200139
4529;11 NAVY WY;Pickleball Court;KMCSC PICKLEBALL COURTS;"{""type"": ""Point"", ""coordinates"": [-76.46833317299694, 44.237213036558074]}";44.2372130366,-76.468333173
4248;85 LAPPAN'S LN;Cell Antenna;85 Lappan's Ln Microwave Dish;"{""type"": ""Point"", ""coordinates"": [-76.50906452056381, 44.26014179549379]}";44.2601417955,-76.5090645206
4703;496 Days Rd;Community Service;CANADIAN CANCER SOCIETY;"{""type"": ""Point"", ""coordinates"": [-76.56970435418721, 44.23603524463402]}";44.2360352446,-76.5697043542
1525;1300 BATH RD;Military Family Resource Centre;KINGSTON MILITARY FAMILY RESOURCE CENTRE-WEST END;"{""type"": ""Point"", ""coordinates"": [-76.54479407743332, 44.23941773774635]}";44.2394177377,-76.5447940774
3892;CATARAQUI CEMETERY;Trail Access;RIDEAU TRAIL CATARAQUI CEMETARY RD ACCESS PNT;"{""type"": ""Point"", ""coordinates"": [-76.54404132295018, 44.26802162996172]}";44.26802163,-76.544041323
3953;;Cell Antenna;ST LAWRENCE COLLEGE CELL ANTENNA;"{""type"": ""Point"", ""coordinates"": [-76.52691472689189, 44.22346360489654]}";44.2234636049,-76.5269147269
3954;62 OLD OAK RD;Cell Antenna;62 OLD OAK RD CELL ANTENNA;"{""type"": ""Point"", ""coordinates"": [-76.52947648113766, 44.228132344530486]}";44.2281323445,-76.5294764811
